#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
4.110000000000000000e+02	2.126251049815023180e+03	1.690649940768775283e-01	1.873292178187203262e+03	8.017950335444493248e+01	2.056072713296717980e-01	5.251309782858765672e-03	8.454225924591851626e-01	2.146625236695644257e-02	7.144014285714290224e+01	1.926683707427514847e+01	4.275749213857068298e+01	1.170474382078706377e+01	2.057089999999988095e-01	1.500000000000000222e-01	8.454000000000000403e-01	3.109014157905633235e-02	7.144014285714290224e+01	2.867925774793531057e-01	1.738250323559902277e-01	3.727581818763725215e-04	1.377814289689241189e-01	0.000000000000000000e+00
4.120000000000000000e+02	2.132003961156077821e+03	1.736767133542266583e-01	1.880550050365503466e+03	8.228544612768860134e+01	1.971579253815823884e-01	4.982266990832827196e-03	8.450281535973770408e-01	2.123250355966863415e-02	7.144885714285719303e+01	1.930962836367086410e+01	4.274013566699665034e+01	1.172470013542839418e+01	1.972310000000021546e-01	1.500000000000000777e-01	8.449999999999999734e-01	3.111644492367212494e-02	7.144885714285719303e+01	2.868885880447654690e-01	1.666039976522880051e-01	3.207275232644396794e-04	1.406207845418568914e-01	0.000000000000000000e+00
4.130000000000000000e+02	2.138006218089234153e+03	1.778140553934767221e-01	1.887661374649875825e+03	8.237249476558159245e+01	1.831082409545803369e-01	4.577419300225485203e-03	8.446337094971874127e-01	2.100833182437469165e-02	7.145571428571429351e+01	1.933583118580554228e+01	4.272172675386150331e+01	1.173461128260647612e+01	1.831520000000068649e-01	1.500000000000001610e-01	8.446000000000000174e-01	3.114274826828792100e-02	7.145571428571429351e+01	2.869887730391386671e-01	1.546593927969719950e-01	2.666329689339415896e-04	1.506827147396698485e-01	0.000000000000000000e+00
4.140000000000000000e+02	2.144472039413857601e+03	1.812908630880953054e-01	1.894297835917033581e+03	6.563666763552332384e+01	1.732649317500171426e-01	4.284002526645044710e-03	8.442392601585640977e-01	2.079401336459987815e-02	7.146114285714290304e+01	1.931140969170518318e+01	4.270252613031442479e+01	1.171399774003155869e+01	1.732820000000003802e-01	1.500000000000002165e-01	8.441999999999999504e-01	3.116905161290371359e-02	7.146114285714290304e+01	2.870967104064923170e-01	1.462770577920585735e-01	2.280494641612289817e-04	1.776296685312394319e-01	0.000000000000000000e+00
4.150000000000000000e+02	2.151308381456104144e+03	1.836958900158749408e-01	1.899927526093616507e+03	6.985607196707695721e+01	1.815177368464002960e-01	4.441515774316071377e-03	8.438448055814552484e-01	2.058982202905801015e-02	7.146485714285709889e+01	1.929304731268729256e+01	4.268236255727657635e+01	1.169702181231498450e+01	1.815100000000029468e-01	1.500000000000002998e-01	8.437999999999999945e-01	3.119535495751950618e-02	7.146485714285709889e+01	2.872020966850277746e-01	1.531727993587364001e-01	2.245606932739043534e-04	1.604182972967118925e-01	0.000000000000000000e+00
4.160000000000000000e+02	2.157836955747274260e+03	1.846748992847721260e-01	1.906161228962001815e+03	7.078861465002331954e+01	2.084897800586731631e-01	5.056060086525771165e-03	8.434503457658092396e-01	2.039602784675035446e-02	7.146714285714290327e+01	1.927552880338898333e+01	4.266141011498268654e+01	1.168053902552518863e+01	2.084540000000032478e-01	1.500000000000003553e-01	8.434000000000000385e-01	3.122165830213529877e-02	7.146714285714290327e+01	2.873006731907036815e-01	1.758507770791253866e-01	2.566084705245492482e-04	1.748560899389379197e-01	0.000000000000000000e+00
4.170000000000000000e+02	2.163523595389191087e+03	1.844455021280588525e-01	1.911880217647778863e+03	5.779368746058810302e+01	1.848913592611821921e-01	4.446807833547120753e-03	8.430558807115735576e-01	2.021289546334447199e-02	7.146828571428569887e+01	1.926221442084837676e+01	4.263984251744824405e+01	1.166656737863819515e+01	1.848360000000042191e-01	1.500000000000004385e-01	8.429999999999999716e-01	3.124796164675109136e-02	7.146828571428569887e+01	2.873865487675374975e-01	1.558737477178959163e-01	2.377718632286845621e-04	1.964760615973509261e-01	0.000000000000000000e+00
4.180000000000000000e+02	2.169939043882864553e+03	1.830000510240083478e-01	1.916969896216608049e+03	6.122354133466966886e+01	2.069545179072882490e-01	4.939287431962580827e-03	8.426614104186965770e-01	2.004068249078489253e-02	7.146800000000000352e+01	1.925225772483569742e+01	4.261748852451347602e+01	1.165459044783012743e+01	2.068660000000051014e-01	1.500000000000004940e-01	8.426000000000000156e-01	3.127426499136688742e-02	7.146800000000000352e+01	2.874834433199758288e-01	1.743925859522769128e-01	2.887511813903661205e-04	1.849117504493830721e-01	0.000000000000000000e+00
4.190000000000000000e+02	2.175673232607342015e+03	1.807064802161689188e-01	1.922377881363953975e+03	6.110517826642516326e+01	2.129375090702558537e-01	5.048739617264977851e-03	8.422669348871265615e-01	1.987963778546620111e-02	7.146657142857139888e+01	1.924386328073418895e+01	4.259452166664505057e+01	1.164352613587153940e+01	2.128210000000052560e-01	1.500000000000005496e-01	8.421999999999999487e-01	3.130056833598268001e-02	7.146657142857139888e+01	2.875700602776211090e-01	1.793502230871041048e-01	3.275697369463736021e-04	1.776619318347559540e-01	0.000000000000000000e+00
4.200000000000000000e+02	2.181248915663584285e+03	1.776647726720812226e-01	1.928006549192074317e+03	6.764014436696169241e+01	1.924531767549713113e-01	4.534779239346290250e-03	8.418724541168112196e-01	1.972999967370396568e-02	7.146414285714290315e+01	1.923753815762684738e+01	4.257102905269539406e+01	1.163367610904032468e+01	1.923239999999992733e-01	1.500000000000006328e-01	8.417999999999999927e-01	3.132687168059847260e-02	7.146414285714290315e+01	2.876542935708677473e-01	1.620210282172841465e-01	3.300060724011818223e-04	1.688184064498439441e-01	0.000000000000000000e+00
4.210000000000000000e+02	2.187420954015661209e+03	1.735379580331100624e-01	1.933930073889584719e+03	6.625055348177906467e+01	1.880910582477169080e-01	4.405976827972508079e-03	8.414779681076988149e-01	1.959199414653862298e-02	7.146057142857139866e+01	1.923358710519163495e+01	4.254692558862603846e+01	1.162521889188957935e+01	1.879399999999975535e-01	1.500000000000006883e-01	8.414000000000000368e-01	3.135317502521426519e-02	7.146057142857139866e+01	2.877475483489059238e-01	1.582744815135156413e-01	3.616194738081050363e-04	1.906175524426524936e-01	0.000000000000000000e+00
4.220000000000000000e+02	2.193739091914060282e+03	1.687572842530800088e-01	1.939176180489871967e+03	5.220808151554184917e+01	1.741660514894529388e-01	4.057965530427904907e-03	8.410834768597373889e-01	1.946583304895280891e-02	7.145600000000000307e+01	1.923223238914276578e+01	4.252229829132323857e+01	1.161828476786215525e+01	1.740020000000015443e-01	1.500000000000007716e-01	8.409999999999999698e-01	3.137947836983005778e-02	7.145600000000000307e+01	2.878430238105419425e-01	1.464881881376811079e-01	3.758295978420614965e-04	2.066559603625980346e-01	0.000000000000000000e+00
4.230000000000000000e+02	2.200565580880256675e+03	1.634065317141076279e-01	1.944015140848166993e+03	5.794052886377487965e+01	1.851643214345465305e-01	4.294792833301413516e-03	8.406889803728748722e-01	1.935171229121405989e-02	7.145042857142860271e+01	1.923272686411850430e+01	4.249714807610922662e+01	1.161242255062773054e+01	1.849639999999936890e-01	1.500000000000008271e-01	8.406000000000000139e-01	3.140578171444585037e-02	7.145042857142860271e+01	2.879461961459117147e-01	1.556656045882441886e-01	4.460925196054319072e-04	1.632141163805830575e-01	0.000000000000000000e+00
4.240000000000000000e+02	2.206989607579315361e+03	1.587735142219278694e-01	1.950142061865637061e+03	8.003121424728878708e+01	2.012979997606620941e-01	4.653284157569506641e-03	8.402944786470595284e-01	1.924981011210909546e-02	7.144400000000000261e+01	1.923646343642452905e+01	4.247156173087239495e+01	1.160846436555716110e+01	2.010539999999991778e-01	1.500000000000009104e-01	8.401999999999999469e-01	3.143208505906164296e-02	7.144400000000000261e+01	2.880433000972771884e-01	1.691495977615814772e-01	5.342553182254445579e-04	1.456359034718525680e-01	0.000000000000000000e+00
4.250000000000000000e+02	2.212901534141562024e+03	1.554864499890999674e-01	1.957008500540172236e+03	7.576520989788508587e+01	1.936213568985209743e-01	4.464614029094778232e-03	8.398999716822391770e-01	1.916028542515727309e-02	7.143642857142860692e+01	1.924435955762021422e+01	4.244536837908708549e+01	1.160695415180747503e+01	1.933619999999933725e-01	1.500000000000009659e-01	8.397999999999999909e-01	3.145838840367744249e-02	7.143642857142860692e+01	2.881326755185846800e-01	1.626225721761444809e-01	5.615034591686093651e-04	1.453572545600876897e-01	0.000000000000000000e+00
4.260000000000000000e+02	2.219050742007471854e+03	1.538084363415609113e-01	1.963888102132995527e+03	7.804055375339505929e+01	2.066458024391456261e-01	4.756845297158947619e-03	8.395054594783621926e-01	1.908327627934261125e-02	7.142814285714290179e+01	1.925617410459587475e+01	4.241882641675351806e+01	1.160774542816893451e+01	2.063430000000039399e-01	1.500000000000010214e-01	8.394000000000000350e-01	3.148469174829323508e-02	7.142814285714290179e+01	2.882256505850208095e-01	1.734802793259498099e-01	6.504500334274784584e-04	1.642309550281219055e-01	0.000000000000000000e+00
4.270000000000000000e+02	2.224815085965675280e+03	1.545756245593723766e-01	1.969977088218650124e+03	6.133597078361243149e+01	1.709114303596935558e-01	3.930517934086053856e-03	8.391109420353762838e-01	1.901889846537901593e-02	7.141871428571430158e+01	1.926937636337740756e+01	4.239167927673514669e+01	1.160931957074556031e+01	1.706379999999967367e-01	1.500000000000011047e-01	8.389999999999999680e-01	3.151099509290902767e-02	7.141871428571430158e+01	2.883128181254460687e-01	1.434136513337360697e-01	5.835350387459081094e-04	1.858916746039271095e-01	0.000000000000000000e+00
4.280000000000000000e+02	2.231787922865789369e+03	1.594581136020671308e-01	1.975356565283078453e+03	6.003080377239690080e+01	2.113770509981669488e-01	4.840121958886819085e-03	8.387164193532300471e-01	1.896724429695691161e-02	7.140828571428569660e+01	1.928316171568428317e+01	4.236401370022116453e+01	1.161119549689012587e+01	2.110459999999960701e-01	1.500000000000010769e-01	8.386000000000000121e-01	3.153729843752482026e-02	7.140828571428569660e+01	2.884182752156634333e-01	1.772854033466276791e-01	6.609504322306270418e-04	1.920620466994943099e-01	0.000000000000000000e+00
4.290000000000000000e+02	2.237428545168149867e+03	1.656800206953996657e-01	1.980563216035710639e+03	5.740368702805221801e+01	1.757694462669569802e-01	4.012087101081932873e-03	8.383218914318708581e-01	1.892838159379542362e-02	7.139700000000000557e+01	1.929852801824805653e+01	4.233591624548165555e+01	1.161396971329180161e+01	1.754999999999995453e-01	1.500000000000010492e-01	8.381999999999999451e-01	3.156360178214061285e-02	7.139700000000000557e+01	2.885035815958245653e-01	1.473513746504479804e-01	5.017377266687849703e-04	2.028565169668035961e-01	0.000000000000000000e+00
4.300000000000000000e+02	2.244215044461911020e+03	1.746090202883347764e-01	1.985492808710140935e+03	5.828546498591068570e+01	2.062903025392298917e-01	4.699090582652380721e-03	8.379273582712473134e-01	1.890235288968447613e-02	7.138485714285710060e+01	1.931480153715485315e+01	4.230738768908827296e+01	1.161723940009642853e+01	2.059809999999941965e-01	1.500000000000010214e-01	8.377999999999999892e-01	3.158990512675640544e-02	7.138485714285710060e+01	2.886062149966601709e-01	1.728562882436732728e-01	5.349042832336015031e-04	1.657533747730498552e-01	0.000000000000000000e+00
4.310000000000000000e+02	2.250000197030907202e+03	1.826743877663203897e-01	1.991525868377065990e+03	7.369099671259608897e+01	1.858205473198455138e-01	4.229074192238099772e-03	8.375328198713074546e-01	1.888917488414331228e-02	7.137185714285709537e+01	1.933813025331802748e+01	4.227842880738711528e+01	1.162467189336348028e+01	1.855479999999971596e-01	1.500000000000009936e-01	8.374000000000000332e-01	3.161620847137219803e-02	7.137185714285709537e+01	2.886937024910878891e-01	1.556308069868199417e-01	4.378521196937245718e-04	1.544275267665103923e-01	0.000000000000000000e+00
4.320000000000000000e+02	2.256425660082606555e+03	1.914829849350601354e-01	1.998001397843467203e+03	7.724787545195079019e+01	2.090808810592107714e-01	4.759473484613348758e-03	8.371382762319987680e-01	1.888883815100108818e-02	7.135814285714289440e+01	1.936656316717011350e+01	4.224912588404890812e+01	1.163509936033397985e+01	2.087810000000018817e-01	1.500000000000009659e-01	8.369999999999999662e-01	3.164251181598799062e-02	7.135814285714289440e+01	2.887908707146658593e-01	1.750296083629752641e-01	4.481058796038444258e-04	1.313625239230532260e-01	0.000000000000000000e+00
4.330000000000000000e+02	2.262138979156749883e+03	1.988128640296717986e-01	2.005613919056791019e+03	8.381515966506024995e+01	1.976602887300854816e-01	4.505099917858985253e-03	8.367437273532699615e-01	1.890130711132331082e-02	7.134399999999999409e+01	1.940511793526479423e+01	4.221965048189804293e+01	1.165150977563135370e+01	1.973830000000020846e-01	1.500000000000009381e-01	8.366000000000000103e-01	3.166881516060378321e-02	7.134399999999999409e+01	2.888772673970009253e-01	1.653910067417352636e-01	3.880317041606224965e-04	1.571528841539780730e-01	0.000000000000000000e+00
4.340000000000000000e+02	2.268185257123734573e+03	2.058008824524029667e-01	2.011977149393818763e+03	6.525000411621083174e+01	1.979392862062457625e-01	4.522001928753016653e-03	8.363491732350688546e-01	1.892652027190338052e-02	7.132928571428570308e+01	1.944009354462302497e+01	4.218991754967652241e+01	1.166573518059811043e+01	1.976679999999930715e-01	1.500000000000009104e-01	8.362000000000000544e-01	3.169511850521957580e-02	7.132928571428570308e+01	2.889686968015596213e-01	1.655463583693333185e-01	3.593861968718835460e-04	1.820717351588232169e-01	0.000000000000000000e+00
4.350000000000000000e+02	2.274225861156648534e+03	2.118292026768066050e-01	2.017469490086500628e+03	6.151413703988153259e+01	2.032340650349910849e-01	4.658484106602522878e-03	8.359546138773434887e-01	1.896439072427257011e-02	7.131457142857139786e+01	1.944450165232886008e+01	4.216026907181611705e+01	1.166171919510859389e+01	2.029619999999994207e-01	1.500000000000008826e-01	8.357999999999999874e-01	3.172142184983537533e-02	7.131457142857139786e+01	2.890600380547542758e-01	1.698944543630488968e-01	3.484914117358729703e-04	1.823219465705120113e-01	0.000000000000000000e+00
4.360000000000000000e+02	2.280111868464827694e+03	2.167067419567256237e-01	2.022954293308548586e+03	6.543159126136697523e+01	2.210912936844787735e-01	5.088576106051686566e-03	8.355600492800419055e-01	1.901480689311774511e-02	7.129985714285710685e+01	1.941671087677114116e+01	4.213070500252405282e+01	1.163852235798553991e+01	2.208020000000061600e-01	1.500000000000008549e-01	8.354000000000000314e-01	3.174772519445116792e-02	7.129985714285710685e+01	2.891469387704604932e-01	1.847350522463913070e-01	3.677419061402364010e-04	1.618820955568971154e-01	0.000000000000000000e+00
4.370000000000000000e+02	2.285525026324367445e+03	2.203062508248940232e-01	2.029131628711576695e+03	6.674475885565627209e+01	2.095649798906429606e-01	4.846930488048880985e-03	8.351654794431121465e-01	1.907763351738691465e-02	7.128557142857140150e+01	1.938943294933716999e+01	4.210148113429045225e+01	1.161563022797374245e+01	2.092970000000065056e-01	1.500000000000008271e-01	8.349999999999999645e-01	3.177402853906696051e-02	7.128557142857140150e+01	2.892231045007521706e-01	1.750214369048549712e-01	3.480406479484418982e-04	1.833401672928146875e-01	0.000000000000000000e+00
4.380000000000000000e+02	2.291238612143821229e+03	2.232042917161208284e-01	2.034585970849286696e+03	6.776352807226628272e+01	1.767861630730163114e-01	4.115365126498781237e-03	8.347709043665023643e-01	1.915271284243032918e-02	7.127214285714289588e+01	1.936817546826631542e+01	4.207285271230824719e+01	1.159631999607532649e+01	1.765659999999940055e-01	1.500000000000007994e-01	8.346000000000000085e-01	3.180033188368275310e-02	7.127214285714289588e+01	2.893034955330608393e-01	1.475759452279457873e-01	3.054232575785513493e-04	1.477943299350492901e-01	0.000000000000000000e+00
4.390000000000000000e+02	2.298014784225629228e+03	2.255347788524058039e-01	2.041352130284763462e+03	7.722328602301529088e+01	2.116135003187273600e-01	4.962924439972886750e-03	8.343763240501604894e-01	1.923986599744888573e-02	7.125957142857140525e+01	1.934681032338020401e+01	4.204481886995398554e+01	1.157694887256602456e+01	2.113570000000066784e-01	1.500000000000007716e-01	8.342000000000000526e-01	3.182663522829854569e-02	7.125957142857140525e+01	2.893988347598694943e-01	1.765652945153272091e-01	3.915573320422993686e-04	1.463192946862593435e-01	0.000000000000000000e+00
